t	sumScr	maxInnSc	maxScr
12183	17416.0	32.9	38.5
12184	17382.3	33.0	38.7
12185	17361.5	33.1	38.9
12186	17381.6	33.1	38.6
12187	17390.1	32.9	38.8
12188	17393.5	32.9	38.9
12189	17435.8	32.9	38.6
12190	17439.2	32.9	38.8
12191	17481.0	32.9	38.8
12192	17459.8	32.9	38.7
12193	17521.9	33.0	38.6
12194	17509.0	33.0	38.6
12195	17481.2	32.9	39.1
12196	17447.0	32.9	38.8
12197	17546.4	32.9	39.0
12198	17472.8	33.0	38.9
12199	17430.4	32.9	38.8
12200	17457.0	32.9	38.8
12201	17430.8	32.9	38.4
12202	17450.5	32.9	39.0
12203	17512.6	32.9	39.0
12204	17529.5	32.9	38.8
12205	17502.6	33.0	38.9
12206	17495.5	33.0	38.8
12207	17468.8	32.9	38.7
12208	17455.1	32.9	39.1
12209	17453.5	32.9	39.0
12210	17466.6	32.9	39.1
12211	17507.7	32.9	38.7
12212	17476.7	33.0	38.8
12213	17360.2	32.9	39.0
12214	17412.3	32.9	38.7
12215	17441.2	32.9	38.9
12216	17386.6	32.9	38.7
12217	17450.9	32.9	38.8
12218	17500.7	32.9	39.0
12219	17471.7	32.9	38.7
12220	17436.9	32.9	38.7
12221	17518.9	33.0	38.9
12222	17507.4	33.0	38.8
12223	17509.7	32.9	38.9
12224	17445.1	32.9	38.8
12225	17470.1	32.9	38.8
12226	17468.0	32.9	38.8
12227	17548.7	32.9	39.0
12228	17511.2	32.9	38.6
12229	17471.5	32.9	39.0
12230	17459.6	33.0	38.7
12231	17520.4	33.0	39.0
12232	17455.6	33.0	38.9
12233	17521.9	33.1	38.9
12234	17418.6	33.0	39.0
12235	17463.1	33.0	39.0
12236	17471.4	33.1	38.7
12237	17484.4	33.0	38.9
12238	17498.2	33.0	38.9
12239	17529.6	33.0	38.9
12240	17473.0	33.0	38.6
12241	17483.6	33.0	38.8
12242	17470.6	33.1	39.2
12243	17462.4	33.1	38.7
12244	17537.2	33.1	38.6
12245	17489.9	33.0	38.9
12246	17487.1	33.0	39.0
12247	17515.1	33.0	38.7
12248	17535.9	33.1	38.6
12249	17572.8	33.1	39.1
12250	17558.8	32.9	38.8
12251	17562.3	32.9	39.0
12252	17529.6	32.9	38.9
12253	17561.9	33.1	38.9
12254	17525.2	33.0	38.9
12255	17518.4	33.0	38.8
12256	17577.4	33.0	38.8
12257	17514.2	32.9	38.9
12258	17525.7	32.9	39.0
12259	17542.0	32.9	38.8
12260	17559.3	32.9	38.9
12261	17574.9	32.9	38.8
12262	17565.0	32.9	39.0
12263	17444.3	32.9	38.9
12264	17488.7	32.9	39.1
12265	17492.1	32.9	38.9
12266	17463.8	32.9	38.7
12267	17479.5	32.9	38.9
12268	17488.3	33.0	39.2
12269	17485.7	33.1	39.0
12270	17526.1	33.1	39.1
12271	17486.8	33.1	39.2
12272	17458.7	33.1	39.1
12273	17535.4	33.1	38.9
12274	17489.9	33.2	38.8
12275	17585.8	33.1	38.9
12276	17498.0	33.1	39.0
12277	17483.8	33.1	38.8
12278	17504.0	33.1	39.1
12279	17427.7	33.1	39.0
12280	17515.6	33.1	39.0
12281	17485.5	33.1	39.0
12282	17458.8	33.2	39.0
12283	17534.9	33.1	39.0
12284	17483.9	33.0	38.6
12285	17571.5	33.1	39.0
12286	17593.8	33.1	38.9
12287	17499.4	33.1	38.9
12288	17541.6	33.1	38.9
12289	17541.1	33.2	38.7
12290	17493.6	33.2	38.8
12291	17578.0	33.2	39.0
12292	17505.2	33.2	38.5
12293	17494.0	33.2	38.8
12294	17514.4	33.2	39.1
12295	17580.8	33.2	38.9
12296	17541.1	33.2	39.1
12297	17572.8	33.2	38.9
12298	17494.1	33.2	38.8
12299	17490.2	33.2	39.2
12300	17509.8	33.2	38.8
12301	17483.4	33.2	38.9
12302	17437.8	33.2	39.2
12303	17532.1	33.2	38.9
12304	17555.6	33.1	38.8
12305	17503.2	33.1	38.9
12306	17527.9	33.0	39.0
12307	17593.1	33.0	39.0
12308	17554.2	33.0	39.1
12309	17500.4	33.1	38.8
12310	17539.0	33.1	39.2
12311	17550.0	33.1	38.8
12312	17447.8	33.1	38.9
12313	17567.9	33.0	38.9
12314	17536.7	33.1	38.8
12315	17530.2	33.1	38.9
12316	17491.7	33.0	38.8
12317	17568.7	33.0	39.0
12318	17531.2	33.0	39.2
12319	17597.8	33.1	39.0
12320	17509.8	33.1	38.8
12321	17528.8	33.4	38.9
12322	17491.2	33.3	39.1
12323	17561.9	33.3	39.3
12324	17618.0	33.3	39.1
12325	17576.3	33.3	38.7
12326	17561.1	33.3	39.0
12327	17515.9	33.4	38.7
12328	17471.2	33.3	39.0
12329	17451.3	33.4	38.8
12330	17521.4	33.3	39.5
12331	17567.5	33.4	39.1
12332	17550.3	33.3	39.1
12333	17482.6	33.3	38.9
12334	17517.4	33.3	39.0
12335	17513.4	33.4	39.1
12336	17537.4	33.3	38.7
12337	17499.3	33.3	39.0
12338	17571.0	33.4	38.8
12339	17558.3	33.5	39.0
12340	17561.2	33.3	38.9
12341	17626.2	33.3	38.9
12342	17584.0	33.3	38.9
12343	17554.2	33.3	38.9
12344	17574.8	33.4	38.8
12345	17534.4	33.4	39.0
12346	17553.4	33.4	39.1
12347	17611.7	33.4	38.9
12348	17601.0	33.4	38.9
12349	17613.5	33.4	39.6
12350	17686.1	33.4	39.0
12351	17670.9	33.5	38.9
12352	17629.9	33.5	39.1
12353	17676.1	33.5	39.2
12354	17672.4	33.5	39.1
12355	17639.2	33.5	39.2
12356	17620.7	33.5	39.1
12357	17565.7	33.5	39.3
12358	17557.8	33.4	38.9
12359	17571.6	33.5	38.8
12360	17592.3	33.5	39.2
12361	17602.6	33.4	38.8
12362	17562.2	33.4	39.1
12363	17647.5	33.4	39.1
12364	17629.5	33.4	39.2
12365	17613.2	33.3	39.1
12366	17610.5	33.3	39.0
12367	17649.7	33.3	39.0
12368	17655.7	33.3	38.6
12369	17553.1	33.3	39.2
12370	17559.5	33.3	39.1
12371	17582.7	33.2	39.4
12372	17648.4	33.2	39.2
12373	17605.6	33.3	39.3
12374	17569.7	33.2	39.1
12375	17550.0	33.2	38.8
12376	17471.1	33.2	39.1
12377	17455.1	33.2	38.9
12378	17566.7	33.3	39.1
12379	17542.8	33.3	39.0
12380	17545.2	33.2	39.2
12381	17638.4	33.2	39.1
12382	17623.7	33.2	39.1
12383	17632.4	33.2	38.9
12384	17629.3	33.2	38.9
12385	17572.6	33.2	39.2
12386	17627.1	33.2	39.4
12387	17620.2	33.2	39.1
12388	17626.2	33.2	39.1
12389	17614.0	33.3	39.0
12390	17738.7	33.3	39.1
12391	17694.2	33.4	39.2
12392	17644.9	33.4	39.4
12393	17688.0	33.4	39.1
12394	17692.8	33.4	39.3
12395	17610.3	33.4	38.9
12396	17640.2	33.5	39.3
12397	17683.9	33.5	39.1
12398	17628.9	33.5	39.0
12399	17575.9	33.5	39.1
12400	17642.7	33.5	39.4
12401	17563.6	33.5	39.1
12402	17657.6	33.5	39.3
12403	17586.5	33.5	39.3
12404	17626.2	33.5	39.1
12405	17582.1	33.5	39.0
12406	17558.9	33.5	38.8
12407	17669.6	33.5	39.1
12408	17620.0	33.5	39.2
12409	17670.6	33.5	39.2
12410	17591.2	33.5	39.2
12411	17592.0	33.5	39.2
12412	17564.0	33.5	39.3
12413	17611.5	33.5	38.9
12414	17563.5	33.5	38.8
12415	17595.3	33.5	39.2
12416	17607.6	33.5	39.3
12417	17644.2	33.5	39.2
12418	17620.2	33.5	39.2
12419	17606.7	33.5	39.2
12420	17598.4	33.5	39.1
12421	17548.3	33.5	38.9
12422	17508.9	33.6	38.9
12423	17616.8	33.6	39.2
12424	17533.1	33.6	39.6
12425	17575.7	33.6	39.2
12426	17578.2	33.6	39.4
12427	17623.4	33.6	38.9
12428	17540.7	33.6	39.0
12429	17545.9	33.5	38.8
12430	17497.4	33.5	39.3
12431	17570.1	33.5	39.2
12432	17611.6	33.5	39.2
12433	17653.5	33.5	39.1
12434	17521.9	33.5	39.4
12435	17656.4	33.5	39.3
12436	17538.3	33.5	39.2
12437	17611.2	33.5	39.3
12438	17558.2	33.5	39.5
12439	17591.7	33.5	39.3
12440	17545.3	33.5	39.1
12441	17598.5	33.5	38.8
12442	17561.6	33.5	39.0
12443	17552.1	33.6	39.4
12444	17509.0	33.6	39.1
12445	17516.9	33.6	39.6
12446	17549.3	33.6	39.3
12447	17558.5	33.6	39.4
12448	17528.6	33.6	39.3
12449	17618.6	33.6	39.5
12450	17600.2	33.6	39.1
12451	17622.1	33.6	39.2
12452	17663.8	33.6	39.4
12453	17666.3	33.6	38.9
12454	17565.3	33.5	39.3
12455	17597.3	33.5	39.4
12456	17561.2	33.5	39.0
12457	17546.5	33.5	39.5
12458	17606.7	33.5	39.4
12459	17576.0	33.5	38.9
12460	17623.5	33.5	39.4
12461	17589.0	33.5	39.4
12462	17626.5	33.5	39.5
12463	17585.8	33.5	39.3
12464	17598.1	33.5	39.3
12465	17606.5	33.5	39.0
12466	17703.0	33.5	39.3
12467	17713.1	33.5	39.2
12468	17749.3	33.5	39.2
12469	17718.2	33.5	39.7
12470	17643.0	33.5	39.0
12471	17659.9	33.5	39.1
12472	17584.3	33.5	39.2
12473	17656.9	33.5	39.0
12474	17696.5	33.5	39.4
12475	17591.3	33.5	39.4
12476	17664.2	33.5	39.0
12477	17600.6	33.5	39.3
12478	17613.2	33.5	39.3
12479	17634.8	33.5	39.3
12480	17721.4	33.5	39.3
12481	17593.4	33.5	39.2
12482	17634.2	33.5	39.5
12483	17642.4	33.5	39.3
12484	17666.8	33.5	39.2
12485	17621.6	33.5	39.0
12486	17621.7	33.5	39.6
12487	17653.5	33.5	39.3
12488	17671.7	33.5	39.4
12489	17659.2	33.5	39.6
12490	17702.8	33.5	39.4
12491	17659.7	33.5	39.1
12492	17562.1	33.5	39.5
12493	17635.3	33.5	39.2
12494	17607.2	33.5	39.4
12495	17679.6	33.5	39.4
12496	17626.7	33.5	39.2
12497	17700.7	33.5	39.6
12498	17710.3	33.5	39.3
12499	17705.3	33.5	39.5
12500	17689.3	33.5	39.5
12501	17737.3	33.5	39.5
12502	17682.3	33.5	39.3
12503	17638.6	33.5	39.1
12504	17651.6	33.5	39.3
12505	17627.5	33.5	39.4
12506	17711.6	33.5	39.8
12507	17705.1	33.5	39.3
12508	17632.0	33.5	39.2
12509	17571.3	33.5	39.3
12510	17602.2	33.5	39.0
12511	17683.9	33.5	39.5
12512	17604.0	33.5	39.1
12513	17694.2	33.5	39.2
12514	17719.5	33.5	39.3
12515	17657.5	33.5	39.3
12516	17722.3	33.5	39.3
12517	17715.6	33.5	39.5
12518	17643.4	33.5	39.5
12519	17661.2	33.5	39.5
12520	17662.3	33.5	39.5
12521	17746.5	33.5	39.0
12522	17668.9	33.5	39.4
12523	17670.3	33.6	38.9
12524	17658.9	33.6	39.5
12525	17644.2	33.6	39.2
12526	17655.9	33.6	39.5
12527	17648.0	33.6	39.5
12528	17646.6	33.6	39.4
12529	17690.9	33.6	39.0
12530	17772.9	33.6	39.2
12531	17625.0	33.6	39.3
12532	17665.5	33.6	39.3
12533	17590.1	33.6	39.0
12534	17628.9	33.6	39.6
12535	17702.1	33.6	39.2
12536	17708.0	33.6	39.4
12537	17709.8	33.6	39.7
12538	17648.3	33.6	39.2
12539	17653.0	33.6	39.3
12540	17652.5	33.6	39.6
12541	17656.9	33.6	39.4
12542	17647.4	33.6	39.1
12543	17725.7	33.6	39.2
12544	17654.5	33.6	39.2
12545	17633.1	33.6	39.1
12546	17673.7	33.6	39.2
12547	17652.4	33.6	39.6
12548	17640.3	33.6	39.2
12549	17653.7	33.6	39.2
12550	17650.4	33.6	39.2
12551	17721.7	33.6	39.5
12552	17655.5	33.6	39.1
12553	17674.2	33.6	39.4
12554	17658.6	33.6	40.0
12555	17597.4	33.6	39.3
12556	17643.5	33.6	39.1
12557	17646.9	33.6	39.4
12558	17617.6	33.6	39.2
12559	17555.5	33.6	39.4
12560	17664.2	33.6	39.5
12561	17545.3	33.6	39.5
12562	17634.3	33.6	39.6
12563	17616.0	33.6	39.4
12564	17631.4	33.6	40.0
12565	17543.0	33.6	39.3
12566	17567.2	33.6	39.7
12567	17538.1	33.7	39.6
12568	17545.0	33.7	39.3
12569	17595.0	33.6	39.5
12570	17620.4	33.6	39.2
12571	17577.9	33.6	39.4
12572	17652.7	33.6	39.6
12573	17636.9	33.6	39.5
12574	17612.4	33.6	39.2
12575	17625.2	33.6	39.8
12576	17604.0	33.6	39.3
12577	17608.9	33.6	39.4
12578	17645.3	33.6	39.1
12579	17640.3	33.6	39.3
12580	17637.7	33.6	39.1
12581	17591.5	33.6	39.4
12582	17542.3	33.6	39.6
12583	17667.9	33.6	39.8
12584	17656.9	33.6	39.3
12585	17641.6	33.6	39.9
12586	17632.6	33.6	39.4
12587	17617.2	33.6	39.7
12588	17664.1	33.6	39.7
12589	17637.1	33.6	39.7
12590	17669.8	33.6	39.4
12591	17670.1	33.6	39.3
12592	17620.8	33.6	39.7
12593	17622.7	33.6	39.5
12594	17621.4	33.6	39.7
12595	17619.5	33.5	39.5
12596	17634.8	33.5	39.4
12597	17614.6	33.5	39.6
12598	17646.1	33.5	39.4
12599	17608.5	33.5	39.4
12600	17685.5	33.5	39.4
12601	17642.0	33.5	39.8
12602	17680.4	33.5	39.4
12603	17631.9	33.5	39.7
12604	17561.5	33.5	39.6
12605	17623.9	33.5	39.0
12606	17607.3	33.5	39.7
12607	17602.3	33.6	39.5
12608	17674.6	33.5	39.7
12609	17690.6	33.5	39.7
12610	17601.2	33.5	39.4
12611	17598.0	33.5	39.6
12612	17592.9	33.5	39.3
12613	17664.1	33.5	39.4
12614	17747.8	33.5	39.3
12615	17603.8	33.5	39.3
12616	17613.0	33.5	39.4
12617	17573.1	33.5	39.6
12618	17615.3	33.5	39.5
12619	17515.1	33.6	39.4
12620	17597.5	33.5	39.6
12621	17579.5	33.5	39.3
12622	17637.5	33.5	39.4
12623	17662.1	33.5	39.4
12624	17598.9	33.5	39.5
12625	17600.8	33.5	39.6
12626	17638.9	33.5	39.6
12627	17639.9	33.5	39.3
12628	17662.1	33.5	39.5
12629	17681.7	33.5	39.4
12630	17718.5	33.7	39.6
12631	17708.0	33.7	39.4
12632	17695.6	33.7	39.4
12633	17581.7	33.5	39.7
12634	17647.8	33.5	39.6
12635	17635.6	33.5	39.5
12636	17698.7	33.5	39.5
12637	17631.9	33.5	40.0
12638	17651.3	33.5	39.5
12639	17589.3	33.5	39.7
12640	17684.8	33.6	39.6
12641	17720.0	33.6	39.8
12642	17669.3	33.6	39.7
12643	17693.7	33.6	39.7
12644	17700.0	33.5	39.5
12645	17683.5	33.5	39.4
12646	17646.6	33.5	39.5
12647	17697.6	33.6	39.6
12648	17694.4	33.6	39.6
12649	17692.8	33.6	39.6
12650	17620.0	33.5	39.5
12651	17643.9	33.5	39.7
12652	17707.7	33.5	39.5
12653	17700.2	33.5	39.4
12654	17638.4	33.5	39.2
12655	17704.8	33.5	39.3
12656	17692.5	33.5	39.6
12657	17732.0	33.5	39.8
12658	17702.7	33.5	39.2
12659	17733.8	33.5	39.8
12660	17683.4	33.5	39.7
12661	17655.4	33.5	39.5
12662	17671.3	33.5	39.6
12663	17644.4	33.5	39.6
12664	17753.2	33.5	39.3
12665	17702.3	33.5	39.6
12666	17754.3	33.5	39.6
12667	17664.9	33.5	39.5
12668	17685.9	33.5	39.5
12669	17631.0	33.5	39.3
12670	17709.3	33.5	39.4
12671	17715.2	33.5	39.5
12672	17671.8	33.5	39.7
12673	17682.9	33.6	39.7
12674	17757.4	33.6	39.9
12675	17714.2	33.6	39.6
12676	17716.8	33.6	39.8
12677	17716.5	33.6	39.4
12678	17699.3	33.6	39.7
12679	17763.4	33.6	39.4
12680	17737.6	33.8	39.5
12681	17725.9	33.6	39.4
12682	17653.7	33.7	39.7
12683	17634.2	33.7	39.5
12684	17687.4	33.6	39.7
12685	17648.0	33.6	39.5
12686	17608.6	33.6	39.4
12687	17699.9	33.6	39.3
12688	17754.6	33.6	39.6
12689	17769.8	33.6	39.1
12690	17665.9	33.6	39.6
12691	17699.2	33.5	39.6
12692	17690.5	33.6	39.6
12693	17684.3	33.5	39.3
12694	17649.2	33.6	40.0
12695	17685.6	33.6	39.5
12696	17635.2	33.6	39.7
12697	17573.1	33.6	39.3
12698	17620.1	33.6	39.7
12699	17704.5	33.6	39.4
12700	17664.5	33.6	39.6
12701	17693.3	33.6	39.6
12702	17660.9	33.6	40.0
12703	17690.2	33.6	39.7
12704	17748.9	33.6	39.3
12705	17680.1	33.6	39.5
12706	17619.4	33.6	39.6
12707	17667.9	33.6	39.4
12708	17663.6	33.6	39.5
12709	17685.8	33.6	39.4
12710	17701.9	33.6	39.8
12711	17696.1	33.6	39.6
12712	17654.2	33.6	39.5
12713	17683.1	33.6	39.6
12714	17661.6	33.6	39.6
12715	17755.8	33.6	39.6
12716	17720.0	33.6	39.3
12717	17736.3	33.6	39.4
12718	17674.6	33.6	39.5
12719	17675.2	33.6	39.5
12720	17732.8	33.6	39.6
12721	17712.6	33.6	39.5
12722	17704.3	33.6	39.3
12723	17694.3	33.6	39.5
12724	17726.0	33.6	39.4
12725	17692.6	33.6	39.4
12726	17693.2	33.6	39.5
12727	17630.7	33.7	39.4
12728	17686.0	33.6	39.3
12729	17680.0	33.6	39.4
12730	17618.1	33.6	39.2
12731	17678.8	33.6	39.3
12732	17674.4	33.5	39.4
12733	17720.6	33.5	39.5
12734	17715.4	33.5	39.2
12735	17733.0	33.6	39.7
12736	17783.5	33.6	39.5
12737	17722.2	33.6	39.5
12738	17669.8	33.6	39.7
12739	17693.0	33.6	39.6
12740	17775.8	33.6	39.4
12741	17712.7	33.6	39.3
12742	17764.3	33.6	39.5
12743	17717.1	33.6	39.3
12744	17743.7	33.6	39.9
12745	17819.5	33.6	39.5
12746	17751.3	33.5	39.3
12747	17767.2	33.5	39.6
12748	17751.2	33.5	39.5
12749	17769.4	33.5	39.6
12750	17716.8	33.5	39.2
12751	17701.0	33.5	39.3
12752	17683.4	33.5	39.5
12753	17676.8	33.5	39.4
12754	17687.7	33.5	39.9
12755	17675.8	33.6	39.3
12756	17673.7	33.5	39.2
12757	17662.7	33.5	39.3
12758	17629.1	33.5	39.4
12759	17645.7	33.5	39.6
12760	17656.9	33.5	39.5
12761	17757.9	33.5	39.3
12762	17781.6	33.5	39.6
12763	17736.9	33.5	39.5
12764	17714.6	33.5	39.4
12765	17750.1	33.5	39.5
12766	17720.4	33.5	39.3
12767	17623.4	33.5	39.6
12768	17710.8	33.5	39.4
12769	17827.8	33.5	39.9
12770	17734.2	33.5	39.7
12771	17706.2	33.5	39.5
12772	17699.6	33.6	39.6
12773	17662.8	33.6	39.8
12774	17783.3	33.5	39.5
12775	17730.2	33.5	39.3
12776	17712.7	33.6	39.4
12777	17633.3	33.5	39.7
12778	17660.7	33.5	39.6
12779	17751.3	33.6	39.6
12780	17746.7	33.6	39.3
12781	17695.5	33.5	39.3
12782	17691.7	33.6	39.6
12783	17682.7	33.6	39.5
12784	17791.3	33.6	39.8
12785	17728.0	33.6	39.8
12786	17762.0	33.6	39.5
12787	17680.3	33.6	39.8
12788	17731.0	33.6	39.4
12789	17739.0	33.6	39.5
12790	17718.3	33.6	39.8
12791	17726.1	33.6	39.6
12792	17792.9	33.6	39.6
12793	17796.4	33.6	39.4
12794	17668.4	33.6	39.7
12795	17732.1	33.5	39.3
12796	17726.7	33.5	39.5
12797	17758.1	33.5	39.6
12798	17759.5	33.5	39.5
12799	17733.1	33.6	39.3
12800	17681.9	33.7	39.5
12801	17730.2	33.6	39.5
12802	17667.6	33.6	39.6
12803	17709.7	33.6	39.9
12804	17774.8	33.6	39.7
12805	17756.1	33.5	39.6
12806	17774.2	33.5	39.6
12807	17753.5	33.6	39.5
12808	17731.2	33.6	39.7
12809	17687.0	33.7	39.7
12810	17737.6	33.7	39.8
12811	17750.9	33.7	39.7
12812	17814.5	33.9	39.7
12813	17763.3	33.7	39.7
12814	17788.5	33.5	39.5
12815	17853.7	33.5	39.9
12816	17781.1	33.5	39.4
12817	17786.4	33.5	39.6
12818	17717.2	33.5	39.6
12819	17758.5	33.5	39.4
12820	17624.0	33.5	39.6
12821	17702.2	33.5	39.7
12822	17718.7	33.6	39.8
12823	17715.2	33.5	39.3
12824	17683.1	33.5	39.8
12825	17788.3	33.5	39.5
12826	17769.0	33.5	39.7
12827	17708.7	33.5	39.5
12828	17650.2	33.6	39.7
12829	17717.5	33.6	39.7
12830	17703.7	33.6	39.2
12831	17682.1	33.7	39.6
12832	17763.2	33.7	39.6
12833	17694.3	33.8	39.6
12834	17690.5	33.7	39.7
12835	17694.1	33.6	39.4
12836	17731.9	33.6	39.5
12837	17693.4	33.6	39.6
12838	17734.4	33.6	39.5
12839	17697.2	33.6	39.8
12840	17681.9	33.6	40.1
12841	17724.6	33.6	39.5
12842	17756.5	33.6	39.9
12843	17770.3	33.6	39.8
12844	17848.8	33.6	39.9
12845	17824.2	33.6	39.6
12846	17844.9	33.6	39.5
12847	17794.7	33.7	39.8
12848	17791.9	33.6	39.7
12849	17770.3	33.6	39.9
12850	17707.7	33.7	40.2
12851	17690.8	33.7	39.5
12852	17700.6	33.7	39.3
12853	17771.2	33.8	40.2
12854	17809.1	33.6	39.6
12855	17793.8	33.6	39.7
12856	17762.9	33.6	39.5
12857	17768.0	33.6	39.7
12858	17737.3	33.6	39.9
12859	17731.8	33.6	39.4
12860	17749.1	33.6	39.8
12861	17723.1	33.6	39.8
12862	17727.5	33.6	39.8
12863	17716.7	33.6	39.8
12864	17731.5	33.7	39.5
12865	17776.0	33.9	39.5
12866	17747.1	33.7	40.1
12867	17734.5	33.7	39.7
12868	17681.0	33.7	39.7
12869	17723.1	33.7	39.4
12870	17691.2	33.8	40.0
12871	17695.5	33.8	39.6
12872	17736.0	33.7	39.5
12873	17736.3	33.7	39.8
12874	17789.2	33.7	39.4
12875	17700.8	33.7	39.6
12876	17743.6	33.7	40.0
12877	17767.3	33.7	39.6
12878	17730.3	33.7	39.7
12879	17726.5	33.7	39.6
12880	17753.8	33.7	39.6
12881	17738.5	33.7	39.6
12882	17738.9	33.9	39.3
12883	17744.1	33.9	39.7
12884	17779.0	33.9	39.5
12885	17684.2	33.7	39.6
12886	17699.3	33.7	39.7
12887	17757.7	33.7	39.8
12888	17740.4	33.7	39.7
12889	17733.1	33.7	39.6
12890	17704.2	33.7	39.7
12891	17681.8	33.7	39.6
12892	17743.8	33.7	39.6
12893	17766.5	33.7	39.8
12894	17761.8	33.7	39.7
12895	17731.2	33.7	39.9
12896	17761.6	33.7	39.8
12897	17773.9	33.7	39.5
12898	17726.7	33.7	39.6
12899	17777.1	33.7	40.2
12900	17713.2	33.7	39.4
12901	17764.3	33.7	39.8
12902	17790.2	33.7	39.6
12903	17790.6	33.9	39.7
12904	17750.8	33.9	39.7
12905	17703.0	33.9	39.5
12906	17726.9	33.9	40.0
12907	17761.3	33.9	40.0
12908	17785.3	33.9	39.6
12909	17756.3	33.9	39.6
12910	17784.7	33.9	39.7
12911	17751.8	33.9	40.1
12912	17832.6	33.8	39.7
12913	17792.1	33.8	39.8
12914	17796.9	33.8	40.0
12915	17764.7	33.8	40.0
12916	17746.1	33.8	39.8
12917	17770.2	33.9	40.0
12918	17770.4	33.9	39.7
12919	17811.2	33.8	39.8
12920	17791.3	33.8	39.2
12921	17690.3	33.8	39.6
12922	17751.9	33.8	39.8
12923	17690.7	33.8	39.8
12924	17719.4	33.8	39.9
12925	17698.7	33.8	39.6
12926	17667.2	33.8	39.6
12927	17711.9	33.8	40.1
12928	17661.6	33.8	39.4
12929	17652.5	33.8	39.6
12930	17690.8	33.8	39.8
12931	17717.2	33.8	39.6
12932	17704.4	33.8	39.9
12933	17799.7	33.7	39.5
12934	17793.7	33.7	40.3
12935	17738.8	33.7	39.6
12936	17732.2	33.7	39.9
12937	17717.1	33.8	39.6
12938	17753.2	34.0	39.9
12939	17750.8	33.7	39.4
12940	17755.3	33.7	40.2
12941	17750.0	33.7	39.7
12942	17708.8	33.7	39.9
12943	17735.2	33.7	39.7
12944	17696.7	33.7	39.5
12945	17570.1	33.7	39.9
12946	17647.2	33.8	40.0
12947	17668.9	33.7	40.4
12948	17708.3	33.8	39.8
12949	17805.7	33.7	40.1
12950	17775.4	33.8	39.7
12951	17688.0	33.8	39.8
12952	17677.2	33.8	40.1
12953	17730.0	33.6	39.3
12954	17703.8	33.6	39.6
12955	17736.0	33.6	39.6
12956	17784.0	33.6	39.8
12957	17806.2	33.6	39.5
12958	17763.5	33.7	40.0
12959	17767.5	33.7	39.5
12960	17746.7	33.6	39.9
12961	17772.1	33.7	39.8
12962	17741.1	33.6	40.1
12963	17705.0	33.6	39.7
12964	17736.5	33.6	39.7
12965	17764.3	33.6	39.9
12966	17753.3	33.6	39.8
12967	17716.9	33.6	39.6
12968	17748.6	33.7	39.6
12969	17807.1	33.6	39.8
12970	17728.8	33.6	39.7
12971	17729.3	33.6	40.0
12972	17734.0	33.6	40.1
12973	17789.8	33.6	40.1
12974	17689.8	33.6	39.8
12975	17726.5	33.9	39.9
12976	17695.6	33.9	39.7
12977	17722.0	33.9	40.1
12978	17775.8	33.6	40.0
12979	17825.0	33.6	39.5
12980	17868.8	33.7	40.0
12981	17862.0	33.7	39.8
12982	17868.4	33.7	39.8
12983	17806.4	33.7	39.8
12984	17799.3	33.7	40.1
12985	17816.1	33.7	40.3
12986	17744.6	33.6	39.8
12987	17885.0	33.6	39.7
12988	17746.6	33.6	39.8
12989	17806.9	33.6	39.8
12990	17805.0	33.6	40.1
12991	17864.0	33.6	39.9
12992	17843.7	33.6	39.4
12993	17803.6	33.6	39.6
12994	17769.5	33.6	39.7
12995	17725.0	33.7	39.8
12996	17748.3	33.7	39.9
12997	17808.6	33.7	40.0
12998	17847.3	33.6	39.7
12999	17819.1	33.6	40.2
13000	17733.2	33.6	40.2
13001	17769.5	33.7	40.0
13002	17762.2	33.7	40.1
13003	17746.5	33.7	39.9
13004	17805.8	33.8	39.4
13005	17812.3	33.8	39.7
13006	17764.2	33.8	39.9
13007	17798.9	33.8	39.9
13008	17838.4	33.7	39.7
13009	17798.5	33.8	40.3
13010	17801.3	33.8	39.6
13011	17858.8	33.8	39.9
13012	17858.0	33.8	40.1
13013	17862.2	33.8	40.0
13014	17730.6	33.8	39.9
13015	17748.0	33.7	39.9
13016	17772.4	33.7	39.9
13017	17792.3	33.7	40.6
13018	17802.2	33.7	40.1
13019	17824.9	33.7	40.5
13020	17774.5	33.8	39.8
13021	17789.5	33.8	40.0
13022	17831.5	33.8	39.8
13023	17868.0	33.7	39.8
13024	17807.1	33.7	39.9
13025	17863.6	33.7	39.6
13026	17813.0	33.7	40.0
13027	17877.1	33.7	39.6
13028	17839.6	33.7	40.1
13029	17794.8	33.9	39.9
13030	17801.3	33.9	39.9
13031	17816.0	33.9	39.4
13032	17807.3	33.7	39.6
13033	17835.8	33.7	40.1
13034	17856.6	33.7	40.2
13035	17784.2	33.7	40.1
13036	17791.4	33.7	40.3
13037	17817.3	33.7	39.7
13038	17865.9	33.7	40.6
13039	17795.9	33.7	39.9
13040	17906.9	33.7	40.4
13041	17764.1	33.7	40.0
13042	17792.8	33.8	40.1
13043	17868.3	33.8	40.1
13044	17780.6	33.9	40.4
13045	17788.0	33.7	40.1
13046	17866.6	33.7	39.8
13047	17840.8	33.7	40.4
13048	17903.1	33.7	40.5
13049	17909.7	33.7	40.2
13050	17832.0	33.7	40.1
13051	17800.0	33.7	39.9
13052	17839.4	33.7	40.1
13053	17814.7	33.7	40.1
13054	17843.5	33.7	39.7
13055	17830.0	33.7	40.0
